country_code,country_name,region,income_group,year,u5_mort,is_outlier,life_exp,gdp
GUY,Guyana,Latin America & Caribbean,High income,2022,26.9,False,69.888,17365.3336428642
GUY,Guyana,Latin America & Caribbean,High income,2023,26.0,False,70.18,23101.3538282741
HND,Honduras,Latin America & Caribbean,Lower middle income,2015,20.3,False,71.323,2271.20265980349
HND,Honduras,Latin America & Caribbean,Lower middle income,2016,19.6,False,71.615,2315.72983058198
HND,Honduras,Latin America & Caribbean,Lower middle income,2017,18.9,False,71.805,2383.37398439714
HND,Honduras,Latin America & Caribbean,Lower middle income,2018,18.2,False,72.001,2430.13503657762
HND,Honduras,Latin America & Caribbean,Lower middle income,2019,17.7,False,72.124,2447.61649282181
HND,Honduras,Latin America & Caribbean,Lower middle income,2020,17.1,False,70.864,2189.43168668222
HND,Honduras,Latin America & Caribbean,Lower middle income,2021,16.5,False,69.492,2423.76634916911
HND,Honduras,Latin America & Caribbean,Lower middle income,2022,16.0,False,72.715,2482.22384904714
HND,Honduras,Latin America & Caribbean,Lower middle income,2023,15.5,False,72.884,2527.27366333188
HRV,Croatia,Europe & Central Asia,High income,2015,4.9,False,77.27560976,12283.7840620053
HRV,Croatia,Europe & Central Asia,High income,2016,4.9,False,77.92195122,12848.419539107
HRV,Croatia,Europe & Central Asia,High income,2017,4.8,False,77.72682927,13485.3012514274
HRV,Croatia,Europe & Central Asia,High income,2018,4.8,False,77.9195122,14060.9874833125
HRV,Croatia,Europe & Central Asia,High income,2019,4.7,False,78.22439024,14641.663970693
HRV,Croatia,Europe & Central Asia,High income,2020,4.7,False,77.52439024,13545.4881162417
HRV,Croatia,Europe & Central Asia,High income,2021,4.6,False,76.42439024,15395.1287782758
HRV,Croatia,Europe & Central Asia,High income,2022,4.6,False,77.57560976,16618.1111874724
HRV,Croatia,Europe & Central Asia,High income,2023,5.1,False,78.47317073,17225.154484029
HTI,Haiti,Latin America & Caribbean,Lower middle income,2015,69.1,False,63.224,1411.12684746796
HTI,Haiti,Latin America & Caribbean,Lower middle income,2016,67.2,False,63.325,1416.74881879698
HTI,Haiti,Latin America & Caribbean,Lower middle income,2017,65.3,False,63.832,1432.67228609541
HTI,Haiti,Latin America & Caribbean,Lower middle income,2018,63.4,False,64.077,1437.35251928349
HTI,Haiti,Latin America & Caribbean,Lower middle income,2019,61.5,False,64.328,1394.42114071112
HTI,Haiti,Latin America & Caribbean,Lower middle income,2020,59.8,False,63.773,1331.69778506932
HTI,Haiti,Latin America & Caribbean,Lower middle income,2021,58.1,False,62.613,1292.71954963551
HTI,Haiti,Latin America & Caribbean,Lower middle income,2022,56.2,False,63.948,1256.72143592448
HTI,Haiti,Latin America & Caribbean,Lower middle income,2023,54.4,False,64.936,1219.11871645847
HUN,Hungary,Europe & Central Asia,High income,2015,5.1,False,75.56829268,12782.9412577973
HUN,Hungary,Europe & Central Asia,High income,2016,4.7,False,76.06341463,13145.6559885563
HUN,Hungary,Europe & Central Asia,High income,2017,4.5,False,75.81707317,13734.2442804335
HUN,Hungary,Europe & Central Asia,High income,2018,4.3,False,76.06585366,14533.7783144312
HUN,Hungary,Europe & Central Asia,High income,2019,4.1,False,76.3195122,15290.8085466331
HUN,Hungary,Europe & Central Asia,High income,2020,4.0,False,75.4195122,14664.2971195385
HUN,Hungary,Europe & Central Asia,High income,2021,4.0,False,74.06585366,15787.9535427563
HUN,Hungary,Europe & Central Asia,High income,2022,3.9,False,75.86829268,16487.7973935944
HUN,Hungary,Europe & Central Asia,High income,2023,3.8,False,76.57073171,16375.0462724192
IDN,Indonesia,East Asia & Pacific,Upper middle income,2015,26.1,False,69.52,3288.22269725538
IDN,Indonesia,East Asia & Pacific,Upper middle income,2016,25.0,False,69.733,3416.81005170972
IDN,Indonesia,East Asia & Pacific,Upper middle income,2017,23.8,False,69.953,3553.51999262321
IDN,Indonesia,East Asia & Pacific,Upper middle income,2018,22.8,False,70.08,3701.32155461912
IDN,Indonesia,East Asia & Pacific,Upper middle income,2019,21.8,False,70.349,3850.90321738979
IDN,Indonesia,East Asia & Pacific,Upper middle income,2020,20.8,False,68.817,3739.44906563161
IDN,Indonesia,East Asia & Pacific,Upper middle income,2021,19.9,False,67.452,3850.68877253903
IDN,Indonesia,East Asia & Pacific,Upper middle income,2022,19.1,False,70.925,4024.91225288391
IDN,Indonesia,East Asia & Pacific,Upper middle income,2023,18.4,False,71.146,4192.65167890692
IND,India,South Asia,Lower middle income,2015,43.7,False,69.326,1583.99815907985
IND,India,South Asia,Lower middle income,2016,41.3,False,69.709,1694.46534973825
IND,India,South Asia,Lower middle income,2017,39.0,False,70.068,1788.69770318446
IND,India,South Asia,Lower middle income,2018,36.9,False,70.415,1883.35772705062
IND,India,South Asia,Lower middle income,2019,34.9,False,70.746,1936.03067741067
IND,India,South Asia,Lower middle income,2020,33.0,False,70.156,1806.50110583878
IND,India,South Asia,Lower middle income,2021,31.2,False,67.282,1965.30943437506
IND,India,South Asia,Lower middle income,2022,29.5,False,71.698,2098.2112447615
IND,India,South Asia,Lower middle income,2023,28.0,False,72.003,2270.9051808027
IRL,Ireland,Europe & Central Asia,High income,2015,3.7,False,81.45365854,64250.1385181257
IRL,Ireland,Europe & Central Asia,High income,2016,3.6,False,81.65365854,64205.979777351
IRL,Ireland,Europe & Central Asia,High income,2017,3.5,False,82.15609756,69748.6221034014
IRL,Ireland,Europe & Central Asia,High income,2018,3.4,False,82.20487805,74029.0550611436
IRL,Ireland,Europe & Central Asia,High income,2019,3.4,False,82.70243902,76485.635854651
IRL,Ireland,Europe & Central Asia,High income,2020,3.5,False,82.45609756,80927.936475395
IRL,Ireland,Europe & Central Asia,High income,2021,3.6,False,82.25365854,92781.2322150786
IRL,Ireland,Europe & Central Asia,High income,2022,3.7,False,82.5097561,97793.5366671697
IRL,Ireland,Europe & Central Asia,High income,2023,3.8,False,82.80731707,93541.9643678381
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2015,15.5,False,75.907,4952.73355532178
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2016,14.9,False,76.155,5312.61724954192
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2017,14.4,False,76.396,5395.2398398598
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2018,13.9,False,76.621,5127.22495367018
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2019,13.4,False,76.855,4952.45669081078
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2020,13.0,False,74.141,5132.82430762118
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2021,12.6,False,73.752,5300.62271961895
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2022,12.1,False,76.799,5465.31447539413
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2023,11.7,False,77.654,5687.84396330117
IRQ,Iraq,Middle East & North Africa,Upper middle income,2015,29.3,False,69.977,4440.14189252367
IRQ,Iraq,Middle East & North Africa,Upper middle income,2016,28.4,False,68.683,4932.9272911439
IRQ,Iraq,Middle East & North Africa,Upper middle income,2017,27.5,False,69.788,4736.32710809857
IRQ,Iraq,Middle East & North Africa,Upper middle income,2018,26.5,False,71.116,4749.00921836896
IRQ,Iraq,Middle East & North Africa,Upper middle income,2019,25.7,False,71.245,4898.14897652265
IRQ,Iraq,Middle East & North Africa,Upper middle income,2020,24.9,False,69.651,4213.99843766061
IRQ,Iraq,Middle East & North Africa,Upper middle income,2021,24.0,False,70.704,4182.5006404573
IRQ,Iraq,Middle East & North Africa,Upper middle income,2022,23.3,False,72.037,4412.99733146512
IRQ,Iraq,Middle East & North Africa,Upper middle income,2023,22.5,False,72.324,4337.08705324182
ISL,Iceland,Europe & Central Asia,High income,2015,2.6,False,82.46829268,53505.6964079339
ISL,Iceland,Europe & Central Asia,High income,2016,2.6,False,82.20487805,56049.2928648152
ISL,Iceland,Europe & Central Asia,High income,2017,2.7,False,82.66097561,56657.9800285572
ISL,Iceland,Europe & Central Asia,High income,2018,2.7,False,82.86097561,57731.6523401884
ISL,Iceland,Europe & Central Asia,High income,2019,2.8,False,83.16341463,57118.8452718755
ISL,Iceland,Europe & Central Asia,High income,2020,2.8,False,83.06341463,52464.3072858637
ISL,Iceland,Europe & Central Asia,High income,2021,2.9,False,83.16585366,54285.0209153958
ISL,Iceland,Europe & Central Asia,High income,2022,2.9,False,82.1195122,57606.8756094882
ISL,Iceland,Europe & Central Asia,High income,2023,2.9,False,82.45609756,60019.4084189868
ISR,Israel,Middle East & North Africa,High income,2015,3.9,False,82.05121951,36213.1041481958
ISR,Israel,Middle East & North Africa,High income,2016,3.8,False,82.40731707,37093.7879065422
ISR,Israel,Middle East & North Africa,High income,2017,3.7,False,82.55121951,37963.0491190696
ISR,Israel,Middle East & North Africa,High income,2018,3.7,False,82.80243902,38729.6426036983
ISR,Israel,Middle East & North Africa,High income,2019,3.6,False,82.80487805,39407.2016076709
ISR,Israel,Middle East & North Africa,High income,2020,3.5,False,82.64878049,37935.5432717179
ISR,Israel,Middle East & North Africa,High income,2021,3.5,False,82.5,40804.9689802536
ISR,Israel,Middle East & North Africa,High income,2022,3.4,False,82.7,42516.3888090274
ISR,Israel,Middle East & North Africa,High income,2023,3.4,False,83.19512195,42011.6213954855
ITA,Italy,Europe & Central Asia,High income,2015,3.5,False,82.54390244,30639.8829751432
ITA,Italy,Europe & Central Asia,High income,2016,3.4,False,83.24390244,31077.6792675211
ITA,Italy,Europe & Central Asia,High income,2017,3.3,False,82.94634146,31635.52277108
ITA,Italy,Europe & Central Asia,High income,2018,3.2,False,83.34634146,31819.3971830067
ITA,Italy,Europe & Central Asia,High income,2019,3.1,False,83.49756098,32180.4341017428
ITA,Italy,Europe & Central Asia,High income,2020,3.0,False,82.19512195,29469.7989238626
ITA,Italy,Europe & Central Asia,High income,2021,2.9,False,82.64634146,32267.7091050201
ITA,Italy,Europe & Central Asia,High income,2022,2.8,False,82.7,33891.8866526216
ITA,Italy,Europe & Central Asia,High income,2023,2.8,False,83.35121951,34239.6554751239
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2015,18.7,False,72.214,5339.30718256806
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2016,18.7,False,72.052,5472.28314023034
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2017,18.7,False,71.879,5586.1365723133
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2018,18.7,False,71.606,5717.87621107532
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2019,18.8,False,71.532,5814.79275311692
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2020,18.7,False,71.452,5317.84145033966
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2021,18.6,False,69.085,5607.45378253877
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2022,18.4,False,71.481,5965.46127464873
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2023,18.1,False,71.479,6127.90771263434
JOR,Jordan,Middle East & North Africa,Lower middle income,2015,16.5,False,75.06,4042.75678097555
JOR,Jordan,Middle East & North Africa,Lower middle income,2016,16.1,False,75.55,3933.14704611068
JOR,Jordan,Middle East & North Africa,Lower middle income,2017,15.7,False,76.071,3940.70199181145
JOR,Jordan,Middle East & North Africa,Lower middle income,2018,15.3,False,76.491,3928.77026821205
JOR,Jordan,Middle East & North Africa,Lower middle income,2019,14.9,False,76.865,3919.06426916073
JOR,Jordan,Middle East & North Africa,Lower middle income,2020,14.5,False,75.583,3806.87949354914
JOR,Jordan,Middle East & North Africa,Lower middle income,2021,14.1,False,74.204,3874.32714084633
JOR,Jordan,Middle East & North Africa,Lower middle income,2022,13.7,False,77.088,3909.80228869045
JOR,Jordan,Middle East & North Africa,Lower middle income,2023,13.3,False,77.814,3958.23043952182
JPN,Japan,East Asia & Pacific,High income,2015,2.8,False,83.79390244,34960.6393843385
JPN,Japan,East Asia & Pacific,High income,2016,2.7,False,83.98487805,35242.199377148
JPN,Japan,East Asia & Pacific,High income,2017,2.6,False,84.0997561,35861.9728545672
JPN,Japan,East Asia & Pacific,High income,2018,2.5,False,84.21097561,36138.5290824814
JPN,Japan,East Asia & Pacific,High income,2019,2.5,False,84.35634146,36043.7844013518
JPN,Japan,East Asia & Pacific,High income,2020,2.4,False,84.56,34642.9718743239
JPN,Japan,East Asia & Pacific,High income,2021,2.4,False,84.44560976,35741.1601062924
JPN,Japan,East Asia & Pacific,High income,2022,2.4,False,83.99634146,36238.3294895302
JPN,Japan,East Asia & Pacific,High income,2023,2.4,False,84.04121951,36952.5150709861
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,2015,11.9,False,72.024,10196.1226255982
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,2016,11.0,False,72.549,10151.423313302
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,2017,10.5,False,72.996,10404.2718646317
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,2018,10.3,False,73.369,10670.2120148279
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,2019,10.2,False,73.658,10989.6840718388
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,2020,10.1,False,71.195,10565.0359816235
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,2021,10.0,False,70.131,10873.3915275276
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,2022,9.8,False,73.503,11058.3482413407
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,2023,9.6,False,74.402,11453.3952725363
KEN,Kenya,Sub-Saharan Africa,Lower middle income,2015,46.8,False,62.279,1489.11959777284
KEN,Kenya,Sub-Saharan Africa,Lower middle income,2016,45.5,False,62.526,1517.97796057742
KEN,Kenya,Sub-Saharan Africa,Lower middle income,2017,44.7,False,62.725,1542.33773973372
KEN,Kenya,Sub-Saharan Africa,Lower middle income,2018,43.7,False,62.825,1596.69045914945
KEN,Kenya,Sub-Saharan Africa,Lower middle income,2019,42.7,False,62.939,1645.70961777862
KEN,Kenya,Sub-Saharan Africa,Lower middle income,2020,42.1,False,61.596,1609.33414078281
KEN,Kenya,Sub-Saharan Africa,Lower middle income,2021,41.3,False,61.225,1698.89578271444
KEN,Kenya,Sub-Saharan Africa,Lower middle income,2022,40.5,False,63.549,1747.53198804428
KEN,Kenya,Sub-Saharan Africa,Lower middle income,2023,39.6,False,63.646,1811.21651838425
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,2015,22.3,False,70.65121951,1105.65193844261
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,2016,21.1,False,70.95121951,1128.3161612818
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,2017,20.0,False,71.2,1157.18275758067
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,2018,19.0,False,71.4,1175.0712778747
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,2019,18.3,False,71.6,1201.87701429721
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,2020,17.8,False,71.8,1093.32856461422
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,2021,17.5,False,71.9,1132.5546781282
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,2022,17.3,False,72.04878049,1212.17812721768
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,2023,17.0,False,72.24878049,1298.25724482211
KHM,Cambodia,East Asia & Pacific,Lower middle income,2015,29.6,False,69.398,1547.32010444393
KHM,Cambodia,East Asia & Pacific,Lower middle income,2016,27.5,False,69.635,1645.46671578126
KHM,Cambodia,East Asia & Pacific,Lower middle income,2017,25.6,False,69.842,1753.93530504662
KHM,Cambodia,East Asia & Pacific,Lower middle income,2018,24.1,False,69.993,1884.28374817086
KHM,Cambodia,East Asia & Pacific,Lower middle income,2019,22.8,False,70.127,2008.32094006706
KHM,Cambodia,East Asia & Pacific,Lower middle income,2020,21.8,False,70.059,1908.63427518336
KHM,Cambodia,East Asia & Pacific,Lower middle income,2021,20.8,False,69.301,1938.76436741728
KHM,Cambodia,East Asia & Pacific,Lower middle income,2022,19.9,False,70.528,2011.27433313262
KHM,Cambodia,East Asia & Pacific,Lower middle income,2023,19.1,False,70.668,2085.05748462122
KIR,Kiribati,East Asia & Pacific,Lower middle income,2015,58.6,False,65.831,1639.85274740652
KIR,Kiribati,East Asia & Pacific,Lower middle income,2016,59.1,False,65.799,1731.43693824902
KIR,Kiribati,East Asia & Pacific,Lower middle income,2017,59.6,False,65.787,1769.51191332519
KIR,Kiribati,East Asia & Pacific,Lower middle income,2018,59.6,False,65.807,1803.94864980951
KIR,Kiribati,East Asia & Pacific,Lower middle income,2019,59.1,False,65.866,1835.21963082467
KIR,Kiribati,East Asia & Pacific,Lower middle income,2020,58.3,False,65.205,1777.0447605811
KIR,Kiribati,East Asia & Pacific,Lower middle income,2021,57.2,False,64.148,1893.52661599343
KIR,Kiribati,East Asia & Pacific,Lower middle income,2022,55.9,False,66.269,1948.24312238625
KIR,Kiribati,East Asia & Pacific,Lower middle income,2023,54.5,False,66.473,1968.80973802094
KNA,St. Kitts and Nevis,Latin America & Caribbean,High income,2015,19.4,False,71.211,20328.8003530109
KNA,St. Kitts and Nevis,Latin America & Caribbean,High income,2016,19.3,False,71.227,21133.6575914414
KNA,St. Kitts and Nevis,Latin America & Caribbean,High income,2017,19.0,False,71.284,21191.6047083703
KNA,St. Kitts and Nevis,Latin America & Caribbean,High income,2018,18.6,False,71.336,21635.4972146482
KNA,St. Kitts and Nevis,Latin America & Caribbean,High income,2019,18.2,False,71.54,22297.7644995701
KNA,St. Kitts and Nevis,Latin America & Caribbean,High income,2020,17.8,False,71.181,18918.8263456611
KNA,St. Kitts and Nevis,Latin America & Caribbean,High income,2021,17.3,False,69.271,19031.8211910603
KNA,St. Kitts and Nevis,Latin America & Caribbean,High income,2022,16.8,False,70.313,21050.758653729
KNA,St. Kitts and Nevis,Latin America & Caribbean,High income,2023,16.4,False,72.145,21664.0333984701
KOR,"Korea, Rep.",East Asia & Pacific,High income,2015,3.5,False,82.02439024,30171.7906545222
KOR,"Korea, Rep.",East Asia & Pacific,High income,2016,3.4,False,82.27560976,31005.4072876388
KOR,"Korea, Rep.",East Asia & Pacific,High income,2017,3.3,False,82.62682927,31979.9027302467
KOR,"Korea, Rep.",East Asia & Pacific,High income,2018,3.2,False,82.62682927,32852.8887488942
KOR,"Korea, Rep.",East Asia & Pacific,High income,2019,3.1,False,83.22682927,33496.3113815643
KOR,"Korea, Rep.",East Asia & Pacific,High income,2020,3.1,False,83.42682927,33215.9298928108
KOR,"Korea, Rep.",East Asia & Pacific,High income,2021,3.0,False,83.52682927,34792.9397214598
KOR,"Korea, Rep.",East Asia & Pacific,High income,2022,2.9,False,82.6804878,35809.0138105144
KOR,"Korea, Rep.",East Asia & Pacific,High income,2023,2.9,False,83.42926829,36347.7036392553
KWT,Kuwait,Middle East & North Africa,High income,2015,9.1,False,79.37656098,29882.2126495698
KWT,Kuwait,Middle East & North Africa,High income,2016,9.0,False,79.67758537,29454.4426388829
KWT,Kuwait,Middle East & North Africa,High income,2017,8.9,False,79.91607317,27048.3706935958
KWT,Kuwait,Middle East & North Africa,High income,2018,8.9,False,80.10636585,26706.0191660864
KWT,Kuwait,Middle East & North Africa,High income,2019,8.9,False,81.9697561,26580.2264741607
KWT,Kuwait,Middle East & North Africa,High income,2020,8.8,False,78.76097561,25541.5378987908
KWT,Kuwait,Middle East & North Africa,High income,2021,8.7,False,78.73658537,26203.2617257856
KWT,Kuwait,Middle East & North Africa,High income,2022,8.6,False,80.58780488,26579.8321646876
KWT,Kuwait,Middle East & North Africa,High income,2023,8.4,False,83.18780488,24716.196765637
LAO,Lao PDR,East Asia & Pacific,Lower middle income,2015,44.4,False,66.688,2121.01339097363
LAO,Lao PDR,East Asia & Pacific,Lower middle income,2016,42.2,False,67.014,2234.76098741846
LAO,Lao PDR,East Asia & Pacific,Lower middle income,2017,40.2,False,67.345,2351.57441747595
LAO,Lao PDR,East Asia & Pacific,Lower middle income,2018,38.3,False,67.594,2459.97874636195
LAO,Lao PDR,East Asia & Pacific,Lower middle income,2019,36.5,False,67.911,2554.95638019245
LAO,Lao PDR,East Asia & Pacific,Lower middle income,2020,34.8,False,68.339,2529.74622698761
LAO,Lao PDR,East Asia & Pacific,Lower middle income,2021,33.2,False,67.807,2556.58912640405
LAO,Lao PDR,East Asia & Pacific,Lower middle income,2022,31.8,False,68.715,2589.05015191628
LAO,Lao PDR,East Asia & Pacific,Lower middle income,2023,30.5,False,68.964,2648.88726608035
LBN,Lebanon,Middle East & North Africa,Lower middle income,2015,12.9,False,78.275,7714.1099998804
LBN,Lebanon,Middle East & North Africa,Lower middle income,2016,13.2,False,78.306,8019.1416913426
LBN,Lebanon,Middle East & North Africa,Lower middle income,2017,13.5,False,78.192,8305.57405425721
LBN,Lebanon,Middle East & North Africa,Lower middle income,2018,14.0,False,78.263,8388.7235123835
LBN,Lebanon,Middle East & North Africa,Lower middle income,2019,14.5,False,78.208,8064.04873416236
LBN,Lebanon,Middle East & North Africa,Lower middle income,2020,15.1,False,76.299,6440.82843092922
LBN,Lebanon,Middle East & North Africa,Lower middle income,2021,15.7,False,73.65,5973.41933892988
LBN,Lebanon,Middle East & North Africa,Lower middle income,2022,16.3,False,78.003,5909.03651555028
LBN,Lebanon,Middle East & North Africa,Lower middle income,2023,17.0,False,77.817,5834.63415739394
LBR,Liberia,Sub-Saharan Africa,Low income,2015,93.2,False,59.248,692.590082351257
LBR,Liberia,Sub-Saharan Africa,Low income,2016,91.5,False,60.483,668.031513175601
LBR,Liberia,Sub-Saharan Africa,Low income,2017,90.3,False,60.777,671.260899835355
LBR,Liberia,Sub-Saharan Africa,Low income,2018,89.4,False,60.999,665.875439637137
LBR,Liberia,Sub-Saharan Africa,Low income,2019,88.7,False,61.232,636.699384824869
LBR,Liberia,Sub-Saharan Africa,Low income,2020,88.3,False,61.267,605.025475431411
LBR,Liberia,Sub-Saharan Africa,Low income,2021,88.0,False,61.166,621.927983063426
LBR,Liberia,Sub-Saharan Africa,Low income,2022,87.8,False,61.934,638.005183858289
LBR,Liberia,Sub-Saharan Africa,Low income,2023,87.3,False,62.163,653.329188343162
LBY,Libya,Middle East & North Africa,Upper middle income,2015,13.3,False,71.644,7458.48917756374
LBY,Libya,Middle East & North Africa,Upper middle income,2016,12.8,False,71.799,7236.16409923502
LBY,Libya,Middle East & North Africa,Upper middle income,2017,12.4,False,72.721,9435.60060040046
LBY,Libya,Middle East & North Africa,Upper middle income,2018,11.9,False,73.151,10020.9165751361
LBY,Libya,Middle East & North Africa,Upper middle income,2019,11.6,False,72.941,8768.4104874586
LBY,Libya,Middle East & North Africa,Upper middle income,2020,11.2,False,72.388,6102.79864032512
LBY,Libya,Middle East & North Africa,Upper middle income,2021,10.8,False,72.062,7731.35448152581
LBY,Libya,Middle East & North Africa,Upper middle income,2022,10.4,False,74.462,7002.68189296358
LBY,Libya,Middle East & North Africa,Upper middle income,2023,31.7,False,69.339,7630.49664928174
LCA,St. Lucia,Latin America & Caribbean,Upper middle income,2015,18.7,False,72.932,10334.9860823918
LCA,St. Lucia,Latin America & Caribbean,Upper middle income,2016,18.6,False,72.552,10644.1612913407
LCA,St. Lucia,Latin America & Caribbean,Upper middle income,2017,18.5,False,72.522,10960.4843512477
LCA,St. Lucia,Latin America & Caribbean,Upper middle income,2018,18.4,False,72.655,11233.8883578457
LCA,St. Lucia,Latin America & Caribbean,Upper middle income,2019,18.2,False,72.249,11114.7785940338
LCA,St. Lucia,Latin America & Caribbean,Upper middle income,2020,18.1,False,72.308,8379.27495097388
LCA,St. Lucia,Latin America & Caribbean,Upper middle income,2021,17.9,False,69.119,9336.92127417129
LCA,St. Lucia,Latin America & Caribbean,Upper middle income,2022,17.7,False,72.67,11224.2899455738
LCA,St. Lucia,Latin America & Caribbean,Upper middle income,2023,17.5,False,72.697,11440.0829538276
LKA,Sri Lanka,South Asia,Lower middle income,2015,8.7,False,75.99,4057.7158346231
LKA,Sri Lanka,South Asia,Lower middle income,2016,8.3,False,76.136,4214.74117992085
LKA,Sri Lanka,South Asia,Lower middle income,2017,7.9,False,76.239,4436.00789945768
LKA,Sri Lanka,South Asia,Lower middle income,2018,7.6,False,76.485,4493.03575444544
LKA,Sri Lanka,South Asia,Lower middle income,2019,7.2,False,76.698,4455.78189608267
LKA,Sri Lanka,South Asia,Lower middle income,2020,6.9,False,76.928,4227.23315306594
LKA,Sri Lanka,South Asia,Lower middle income,2021,6.6,False,76.278,4357.97225779491
LKA,Sri Lanka,South Asia,Lower middle income,2022,6.3,False,77.3,4033.14561476298
LKA,Sri Lanka,South Asia,Lower middle income,2023,6.1,False,77.483,3964.91987394354
LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2015,75.1,False,51.83,1121.19851342518
LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2016,71.4,False,52.908,1147.58748801671
LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2017,70.1,False,53.874,1097.82166812752
LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2018,68.8,False,54.638,1068.44462913373
LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2019,68.1,False,55.249,1040.99351014117
LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2020,66.3,False,55.133,944.834128375429
LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2021,64.0,False,54.209,955.221236301503
LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2022,62.0,False,56.812,967.51928598325
LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2023,61.3,False,57.375,974.382478149793
LTU,Lithuania,Europe & Central Asia,High income,2015,5.0,False,74.32195122,14269.8039878287
LTU,Lithuania,Europe & Central Asia,High income,2016,4.8,False,74.67073171,14823.107153522
LTU,Lithuania,Europe & Central Asia,High income,2017,4.5,False,75.4804878,15695.9993288456
LTU,Lithuania,Europe & Central Asia,High income,2018,4.2,False,75.6804878,16604.9021440809
LTU,Lithuania,Europe & Central Asia,High income,2019,3.9,False,76.28292683,17431.7239081591
LTU,Lithuania,Europe & Central Asia,High income,2020,3.7,False,75.02926829,17443.65526328
LTU,Lithuania,Europe & Central Asia,High income,2021,3.6,False,74.03658537,18569.7057246217
LTU,Lithuania,Europe & Central Asia,High income,2022,3.5,False,75.64390244,18884.5152531698
LTU,Lithuania,Europe & Central Asia,High income,2023,3.4,False,77.2902439,18685.5523679178
LUX,Luxembourg,Europe & Central Asia,High income,2015,2.5,False,82.29268293,105462.012584423
LUX,Luxembourg,Europe & Central Asia,High income,2016,2.5,False,82.68536585,108351.451826983
LUX,Luxembourg,Europe & Central Asia,High income,2017,2.5,False,82.09512195,107142.126672598
LUX,Luxembourg,Europe & Central Asia,High income,2018,2.4,False,82.29512195,106788.728745199
LUX,Luxembourg,Europe & Central Asia,High income,2019,2.4,False,82.63902439,107591.965850496
LUX,Luxembourg,Europe & Central Asia,High income,2020,2.4,False,82.14390244,105274.2471768
LUX,Luxembourg,Europe & Central Asia,High income,2021,2.3,False,82.59756098,110873.185245175
LUX,Luxembourg,Europe & Central Asia,High income,2022,2.3,False,82.94634146,107467.187082637
LUX,Luxembourg,Europe & Central Asia,High income,2023,2.2,False,83.3097561,105422.829667869
LVA,Latvia,Europe & Central Asia,High income,2015,5.1,False,74.4804878,13321.9753140616
LVA,Latvia,Europe & Central Asia,High income,2016,4.8,False,74.5804878,13787.3367440023
LVA,Latvia,Europe & Central Asia,High income,2017,4.5,False,74.62926829,14382.8612727134
LVA,Latvia,Europe & Central Asia,High income,2018,4.2,False,74.78292683,15120.0698171804
LVA,Latvia,Europe & Central Asia,High income,2019,3.9,False,75.38780488,15328.3859933295
